id,student_id,sign_up_time,check_off_time,question
2635,29,4196740833639788517,4579675464300605495,2941,
2636,55,1411035209438087007,1585114944265507559,354,
2637,55,3286227878490157293,4449655112944432904,2329,
2638,87,7555547068705836859,7198880531759490626,2570,
2639,2,769891706923634972,787146272294621357,810,
2640,30,7437790156126681015,4491367904278342807,1804,
2641,38,5411588649714354099,8183505096423704435,2890,
2642,62,4408944159557045709,6717830885044046024,145,
2643,84,7208677093562040815,8255044228532343265,1730,
2644,36,5176361653484279596,7284504883788310419,2762,
2645,58,5440530687218630087,7039384023145704203,380,
2646,31,8495637809746958982,4091789689491218039,2,
2647,74,1443863601212524616,151309654856440283,2545,
2648,54,5005604779814074368,3422944915053200094,1412,
2649,99,629657099288490100,4875145166894594805,2153,
2650,7,5195038026537910641,4277446487084554422,2465,
2651,10,4050524127654263934,7633656872969921944,315,
2652,53,5325761390421732130,86867517403693911,1974,
2653,1,1728878388365085937,1206355414921184823,280,
2654,40,2581598704370889911,531653967007475558,1220,
2655,76,5723229968444514924,4830709716134417477,1912,
2656,48,3154985447176663694,1501616474657635648,1349,
2657,22,1354734173899620151,641728213169838435,1864,
2658,50,966048376669662741,5206841967663220664,2037,
2659,94,5930391562260459554,2592636489818695933,2183,
2660,51,1690011915891744721,5338556676763320719,2165,
2661,82,4884767700650110350,4265745740081715920,894,
2662,31,4120960350461476435,446674688210257951,1567,
2663,5,8636524319956374451,3650234150645919583,682,
2664,50,8856045160459466273,5335276828481960457,1981,
2665,16,8366683442882644177,1128949852619057089,2387,
2666,72,3383207707478146963,92215354641858690,2156,
2667,85,5382530315571176216,3707097682392333904,2690,
2668,21,2464956521465615686,7027016469602317989,262,
2669,23,8404557286841608598,5250625948353397960,424,
2670,13,4841137468112623114,9197537343096250864,2691,
2671,25,5171595233506207357,8325907133207328789,207,
2672,51,8832431269891501061,4925924645138324292,2980,
2673,14,8378543602906067492,101665386344578511,1046,
2674,66,3153958001975520938,4302902181832103583,2150,
2675,65,726665116195309838,4573343704594082628,1918,
2676,56,2716750697006753059,1076509227006382522,311,
2677,47,2553611003492606966,5557115197458387047,202,
2678,23,8451586490991703244,8354920815465664198,664,
2679,41,1383089187723222114,6697801503318622825,2021,
2680,30,3538700599542968778,1933601001550951205,202,
2681,77,1860113438675695303,8813492218675003908,653,
2682,27,8677706761246978913,5259357449326168604,1762,
2683,75,2231404292698898872,4517059771103825875,2755,
2684,63,2041428017749240780,5499562899190213186,191,
2685,9,3459465973053672101,1695494905354784512,1546,
2686,74,5754496814235392400,1231590141320499156,1666,
2687,11,8032738582851869056,713249306355654764,2791,
2688,31,3696960984759029069,2755922996124513315,1187,
2689,50,3395641081964727779,6746790115528796603,150,
2690,65,7603748427301396512,808277119826522345,526,
2691,62,7594470132784347858,5830415826978148164,51,
2692,86,597539080848330312,7178279973787803490,952,
2693,38,6595927355086170112,4885001599473677168,1738,
2694,0,889774491365533759,2604531287640032849,112,
2695,23,7773203625305217233,2085698703436811174,1195,
2696,70,8061377997920688600,7028264051019519699,2191,
2697,51,572131885319415396,6059487920625661930,2329,
2698,43,4691131946702355025,5467047423480667718,399,
2699,51,8510572631169835510,1019834534910007258,2851,
2700,39,3818755852978274935,5660001899240145064,123,
2701,16,4430499445951499481,7426735732976103004,1423,
2702,50,9117814413801233050,8623386064037511653,2226,
2703,59,7930638187007984931,2699844081126353556,453,
2704,97,6810894457483138807,1125229545209205911,2278,
2705,0,2983493410374423432,5278366275471667460,772,
2706,33,8157463028787946013,6775584594982806719,1276,
2707,65,5462965789611097693,3602591308130426619,2402,
2708,13,8233662894827167323,2527862547384618866,1631,
2709,25,7486923410189534151,4974425274823644187,2269,
2710,48,3450928298030472838,7506987073888946872,2858,
2711,24,4384564299528681626,4507634889221688948,34,
2712,81,2915095837828478648,6504581049958175527,986,
2713,17,7691476697236110635,4886572236962219213,619,
2714,98,4402380136815224270,8836486975817369511,1562,
2715,8,6515618966438485841,4706955403600037812,2221,
2716,70,5244382857325585345,2481023398922196385,817,
2717,23,8632492441517770711,5669229872019406836,2708,
2718,25,3638864344948075417,2622000659305703138,2683,
2719,32,926704203065120745,3520821512639008690,1524,
2720,43,1460948276174672806,3743515421457038771,1741,
2721,97,5437879685855174823,2967569453004867692,2238,
2722,46,8744080084361545193,5592697065104696172,2595,
2723,60,137921827619882654,419522530704366543,2052,
2724,86,3242787215299618530,7602142510451856518,836,
2725,18,7876665668485310207,8963692856069075955,2381,
2726,78,6537780067073675698,1854854075600470742,388,
2727,21,5449883032487656762,2590673887526761426,932,
2728,89,8840415867486820801,3719319554980440400,1995,
2729,51,97002200577546782,6023256021106215259,991,
2730,12,5437331363506408582,853198811003658458,1838,
2731,47,6840139331658489802,1716686034119374531,1841,
2732,10,1610506577743586761,7650610955796485081,1007,
2733,71,7785539538789081664,3440766806363157957,810,
2734,68,3418058442935555973,1711268544027735595,908,
2735,89,6078683239750292829,1556124612472767949,2983,
2736,79,2240874051009445407,3614069379733972510,2459,
2737,56,5345155134068140785,3419664637053147848,746,
2738,56,6915191720824303243,8886261031957875029,936,
2739,79,4239357955090615146,4738250679921579750,992,
2740,64,3640159622219831519,1178091953215761960,1990,
2741,74,992888851940776462,3317490832288975361,2490,
2742,2,7292994737212614244,1094117041415553110,1409,
2743,27,7323713842831014565,127132447804840437,501,
2744,20,1579593067500185487,7975241032120822797,1086,
2745,8,5696554671699477474,5976366876026108531,1139,
2746,84,5502365543563340081,7449569964538088285,2648,
2747,25,1355277966033365243,4086654326412908817,2687,
2748,37,8101425891969698075,5201503573793266064,916,
2749,77,6813809767656909511,6938387894151809335,880,
2750,96,5640600939912389550,7505393942166077616,2925,
2751,80,3383252143650936438,5313490279410264199,2644,
2752,25,2650690940137930279,6794038707114922271,2089,
2753,83,8957374154514699872,7767523560821456268,1282,
2754,93,2514333869800589450,538063558431634162,2634,
2755,37,8815231019689580252,796568542862206212,1217,
2756,94,4952453707158143437,7606988253319898722,1290,
2757,38,2569150082532103222,3936052752365385420,1631,
2758,86,3299907060098662534,1883598785146728494,62,
2759,67,1593261318571844645,6832499457335696647,1144,
2760,34,1827907987208410085,7976946394320557367,2136,
2761,13,5366029158168749184,4310882901697700005,1055,
2762,4,7276922443996526742,1385231825435390801,1408,
2763,76,7801191505042352398,6725778155247302643,1811,
2764,29,7453168596134863240,5135050636720487243,981,
2765,54,8302208510877005254,8419490980358771983,2063,
2766,79,2389344300810972934,7163397325462543260,1438,
2767,23,8995582976679615977,8900413008069555330,1557,
2768,39,5728117640004583075,5789037262924712767,842,
2769,4,645818167649264635,8365795997797334944,1508,
2770,67,2629059199120577484,7061611262440963160,1649,
2771,87,155109705979296359,6425069325435886147,167,
2772,96,4040090351964935116,5658826834709146444,2205,
2773,25,1781125754916630344,4598332167577373803,2457,
2774,47,8911142108273826392,3911895171583908179,1198,
2775,59,6794850246645430745,7937343233904408323,1962,
2776,62,6661670722961045192,2763592939524130007,2975,
2777,0,6993773646581402855,6086013291824602595,2169,
2778,5,8298461702089670894,7979677165352186734,1964,
2779,4,5324406774488968047,7616789160062156543,784,
2780,22,3255728635570502028,2661963215731409652,2714,
2781,7,5824060364342530838,4300267889822410608,886,
2782,44,5829189174118165664,3636574386717318422,241,
2783,31,5190600847424375407,4790980543541995961,2054,
2784,38,6733938596236698772,4720314770629924371,2051,
2785,19,3647619866834086642,424365463772168874,2920,
2786,94,747804852356588170,1739768347183339571,282,
2787,50,1340020154307340889,2978788640071126155,1155,
2788,26,4635685052878455159,1838585806077825470,1480,
2789,91,2306634920852636458,2101752696533810586,1241,
2790,4,2430319289022779430,1961722203728586307,872,
2791,76,866896250572220869,4274205711607102600,513,
2792,87,4327754829606055054,6980467633660447444,794,
2793,74,1952853890447916724,2362305750979115675,2551,
2794,12,8019882959309273412,8843720687577572499,1212,
2795,56,358053830960088536,9113019952337956355,2646,
2796,75,2491239694104161489,7319221297237876843,2852,
2797,32,1850027752380006456,3164330972422489244,2243,
2798,13,3523036013790781506,5988497983673079017,1994,
2799,67,8575149656329987844,5816863825696398022,1660,
2800,11,3338512397801660433,6087897634119713016,1632,
2801,0,2473142530970338188,8586769739974423239,463,
2802,80,8332921053986257791,1343814334604684260,340,
2803,85,7114730010683835373,9128544954384398359,667,
2804,13,7992349139328906627,8059996916001053955,2920,
2805,88,6459545622232008372,6337876967624277875,732,
2806,98,5164542654296678348,5913370513972520860,475,
2807,35,2553269587169920920,6667589771430527690,60,
2808,77,7286827511784173812,937220671145072288,1460,
2809,10,3906395001832455110,2247015751130961934,2165,
2810,20,735700273565327928,3329054196752924477,364,
2811,64,6528081166649296474,6262112403809789196,24,
2812,59,7287328378950280978,7393052635793793496,1835,
2813,15,5821448744353757650,2538207589094356969,1819,
2814,44,2943877682935853451,2427734657893131588,100,
2815,70,3210438594292392240,5572340352860993192,1692,
2816,52,2309647159527154370,3023099388557846984,367,
2817,2,6399250860088973919,477693418575506624,789,
2818,55,5696184228949432697,1031592856370006483,2491,
2819,12,5183617431104194748,6558378360678649404,2573,
2820,93,4415775090689429570,2321941622007847430,700,
2821,12,6066715263878729346,2790328793244935026,755,
2822,81,3940660512245560716,3099972768905973257,188,
2823,88,4189045598010607012,7561183771313693466,1962,
2824,82,5407831369977935484,2688646554306239534,1818,
2825,48,1085303416572773911,8233029999135228624,2128,
2826,84,7494800444841838634,9178618465223256901,1113,
2827,30,944526184396841886,1900776249952464921,2363,
2828,21,7722090388535076202,792957202190370995,2490,
2829,4,5225370703831193087,2551508402895042510,463,
2830,72,4866994060610422257,3936030167548165507,802,
2831,37,606649709466679324,6220995255925643015,1875,
2832,14,5791341163296876466,297656122398295252,242,
2833,45,7081276600166383036,4262170174589634306,1247,
2834,61,1016302103736726953,8263131752011413365,2783,
2835,65,5367252063444593752,7868897152144848718,1890,
2836,43,3681090697259101241,7688078640860087417,2705,
2837,22,4079540246169158918,732004799267642865,1429,
2838,32,4917961036748947201,4552327733143833569,1323,
2839,42,775445907261908404,1605400630245865467,531,
2840,99,281386773290469266,3394951392951841044,2926,
2841,71,7462291251760899584,837375916147465123,309,
2842,86,1465190661531702710,6019942161220800023,814,
2843,62,7236046899597285122,834337016006299267,297,
2844,38,1897140307252141400,7278969743101616447,920,
2845,24,4701196446347379889,540587264666368549,1138,
2846,25,578379621215035704,5338418908304980543,1708,
2847,58,954468621981941089,5264127929183600374,2964,
2848,76,5403808095878967364,8633006548823059035,1024,
2849,80,4976951116799781348,4679197057086031775,617,
2850,63,6079791369258655963,1223591950798839535,383,
2851,28,8038581185857456001,8105560315413856347,324,
2852,27,378611316954693905,1638153766337840877,2388,
2853,92,2629779245820807337,6633928109135084304,1584,
2854,10,5273485820495781755,7410267805693732477,2377,
2855,23,2539003759123770617,2525423789416812553,1230,
2856,75,3890827061979276028,325576973582392686,313,
2857,40,3447237372624481294,9153376316610851566,2422,
2858,65,3733326767993128303,5729755807507736209,1467,
2859,75,3060498172289456292,1306980897683600040,2358,
2860,76,5236521059208769877,4640951610808370126,215,
2861,67,6971187284349548717,192745343742788627,2285,
2862,67,2947673582117898522,5978646983737346871,173,
2863,27,1760002671174388632,1910788469492961649,1680,
2864,55,1210154926334242187,3535627736372781918,1742,
2865,15,8848906938107462577,7962571473342752688,1157,
2866,81,5881529696485667989,7157528539392703643,944,
2867,6,3219559268265453580,7767930039587831628,113,
2868,75,8310927213327994375,3627212745173915755,2689,
2869,32,154324861767503282,2955332740349588017,1385,
2870,38,3613241103367323465,1354803248326962617,785,
2871,93,6058390054839413059,2158888430071711196,1961,
2872,74,7204846417094867377,6723926322672387085,2740,
2873,65,6435954603256829393,7156145989604847149,1731,
2874,70,178291129355539684,1672147821610495575,2922,
2875,41,765896184473879320,3133323862151351258,87,
2876,35,7383577591302647660,9108624809972696429,1992,
2877,80,7668479544897105213,632658363091532093,2598,
2878,19,5534731833704143786,806836690532562628,1066,
2879,73,4576589303478744968,3444493798906701063,920,
2880,74,3692919994609053174,7801925994373786612,1324,
2881,52,7198842125559758716,3471860347596307291,2068,
2882,74,1001825852906151262,4364471278610265669,1203,
2883,98,927437826761645619,1985729621231200603,116,
2884,48,6114115144534963864,5299178985678130824,580,
2885,91,135716075062799582,1138435414559150367,935,
2886,88,1958238125546038940,3456420971804314710,2749,
2887,46,7749714070446411914,5731049725269188015,1639,
2888,46,8618674082060965197,7185901401432553073,1816,
2889,3,3138284177656518336,8312485283262096415,406,
2890,91,5248379897049203397,4070082932602967306,1430,
2891,81,531627512786231337,3957436835722452483,1625,
2892,1,2663084943928144246,4790755403998303164,2676,
2893,99,4432047136261688213,8294253647157529856,1622,
2894,5,8138391277587078668,6977899061287641191,2029,
2895,29,3844799200162995706,1057750591170506816,1044,
2896,2,1275092847096295679,3269324292054956041,934,
2897,99,7443122306332678929,7715543751945257829,899,
2898,10,522164585482515015,3592946791564135571,726,
2899,88,553493686268847951,2514598646565720419,2785,
2900,81,1189348379340769837,966920549549542217,1824,
2901,85,7495875865649204507,5556999868072216136,76,
2902,11,881089430060327844,5548626553778694729,1159,
2903,63,1895547679826597049,8743428853316081309,1316,
2904,16,8155237937052535309,5345605705755194590,1946,
2905,40,2421971795324981547,8549515648038826163,2554,
2906,11,6753836079465096517,8461240578731824069,2904,
2907,43,5649035296863804866,7308722729877409198,972,
2908,18,7488669313738568029,6642355473739342761,1828,
2909,32,9107798137235680124,5622875654409837680,886,
2910,49,6101707623199278068,4300665593086444998,1607,
2911,54,7650890540756069805,7819148036491623073,2245,
2912,75,3289348606959709999,4233815769683076362,1214,
2913,30,1142327597557474893,4001353140549499325,2895,
2914,9,1150767746403658436,3241266023011388426,86,
2915,97,6576208330101614776,2247149633810188663,2569,
2916,24,1874385583693479596,4237041911145152736,237,
2917,95,7001060544540846218,7006669551111142364,576,
2918,64,2421179514104514824,263420195066336238,370,
2919,41,5343049845192961849,7945714297080706257,211,
2920,74,2294239274465257602,6173225110627903080,1730,
2921,86,4984947428995343047,4945540749219579945,2811,
2922,65,6522897605332650567,3479288491962298675,2766,
2923,21,5596848156758096248,7534366772237544553,693,
2924,56,2314741902358380147,5662466177882843408,58,
2925,25,3416036834145059895,4234395715534483332,722,
2926,12,1837681002497910491,2216906797374849820,1634,
2927,63,9095305909414224470,8993920573204254523,2051,
2928,94,3377742860771477081,4935650929423450690,1678,
2929,12,5252075332538271810,7175432428426827780,1035,
2930,38,4329074973377049237,7653676349477998318,819,
2931,35,563370549722231248,3754955126842309863,231,
2932,51,3538152073220885415,6296323442943946434,1752,
2933,14,5063323045226545796,5970004091404035915,2209,
2934,35,202899613461681795,6176733251816753765,2863,
2935,90,6238606059093057623,1183771611349606403,45,
2936,50,3422952851152943719,3380721555111037513,2306,
2937,48,7640913894532940777,5065041632724912668,2220,
2938,13,6564185288769864440,3032636879378618416,2686,
2939,32,3756135290803457627,5026974486841567647,677,
2940,51,446702364371212385,6405170239364939885,774,
2941,75,8835137688823482030,8011779673581008813,613,
2942,25,6991322808554648553,5946822364224819890,2069,
2943,70,3756003340511624603,2775741981360736826,241,
2944,33,7524284419988179989,1019690608368704457,1900,
2945,73,5999786385005562583,5564237279925614348,1902,
2946,70,5750426041886046437,7165045681905376028,157,
2947,41,4289104181175433844,4299004916347574732,2553,
2948,90,9181684777028265093,7709044080574760349,864,
2949,97,2445134549814376604,7965777100853461340,1440,
2950,56,2561260364975246110,6035546037221641224,1264,
2951,1,233112842391546737,6675109970370135042,332,
2952,18,5128250576087095112,4769349910697548557,415,
2953,98,6320114872419507720,6244806450153649891,2165,
2954,97,7192814978982811870,6793845726344981525,317,
2955,58,6705641963869108541,1401060186303434820,1135,
2956,14,4015066643835634256,6968066320482291206,2790,
2957,50,3852038825039833151,8035899524716095245,708,
2958,81,7030145349656607141,2085493876550192083,285,
2959,94,5551532885233753467,8546970572534541880,2322,
2960,33,7408779843677372983,1708242670379619307,247,
2961,67,2588077595276418134,4366009566601241266,1252,
2962,45,5622756458813752907,5431087578155794610,1313,
2963,82,1855120977808438981,7322880877610299810,2486,
2964,88,483663384174361218,1688846142507909864,2407,
2965,48,4526889237620217332,351519598409113471,1216,
2966,40,4440911062377035223,3019610734903835421,2088,
2967,24,431710343452242102,4284795067751686870,1097,
2968,52,1140138532572111855,2847990480639428296,1919,
2969,65,7760621888748347006,7325676213061102206,177,
2970,66,5751323521751916006,934515331906956692,2640,
2971,56,3431401535140916331,2180145353084963780,810,
2972,29,4524401150225621432,9109278002044070917,273,
2973,32,8651434076589989396,2989815037089034313,420,
2974,29,6691353785298988586,8132969632720862984,990,
2975,30,4669714472765744731,3380724902448842302,1781,
2976,19,4628966877926983247,2261859162752301363,1045,
2977,16,564804767244386927,1803731070591835327,144,
2978,88,5100179418313406159,3675655534496845769,2818,
2979,22,7972333851965354086,43822357744270572,1206,
2980,15,4004344813892344859,8134492861737407729,2223,
2981,1,5620071377797409322,4301111708028642259,178,
2982,82,6567186706680491132,7966656909824727593,1472,
2983,36,6744542662907965518,2394864602900208290,2168,
2984,93,9124019958141582460,8334250607505071356,1535,
2985,31,4701551109722138854,3934378429516705407,1976,
2986,89,5453679729630965221,5193085943239513704,1134,
2987,62,5265729276922960653,6903882599987102675,2615,
2988,16,2172360453726780272,4798403052782612440,1311,
2989,52,8213672104251694632,8555474333843201382,20,
2990,26,4824092416622542421,7471753806668260649,76,
2991,68,8025601275065882041,7077234660488820545,2546,
2992,63,5582264001539684261,4896344157959526683,1987,
2993,72,4739047950242039545,221700211507323384,1843,
2994,41,561694711340126567,8320795479788188322,1375,
2995,71,8984293807285062168,8692676622251294903,2611,
2996,40,8852691552305743038,1316213321711053350,1009,
2997,22,1332670471803684684,5568778198696146968,1395,
2998,61,4705762605480230025,8387161156273687340,2774,
2999,61,7224241573685424534,5370302969229922100,1058,
3000,96,5444639844311209246,4157912393868301591,1316,
3001,78,1541715328403801774,4260987720630444504,1053,
3002,14,1563695939401760653,1437113533041106253,2851,
3003,65,3461309536336990514,7415947519990571500,1011,
3004,26,8757411543099544375,2805491354551690444,2906,
3005,87,543200582243818764,7585209005793124198,1854,
3006,72,4794892993089331772,6794891801412009158,1342,
3007,24,4093410285810502287,3195141970169881721,672,
3008,9,6183967065983565373,2098527286603841582,1295,
3009,4,6217961202925775403,3371941288402422367,890,
3010,76,696762875234748654,1340150169806807986,574,
3011,89,269079902994929323,3911301107026754470,2815,
3012,44,7098055167644502302,5655950080486046591,2669,
3013,75,1458868758510984717,161978636517329606,1149,
3014,13,8331637367127976300,82340940776652276,2466,
3015,13,8185295517264118773,4302559549841295111,2193,
3016,62,4228576719505853336,83452393853031472,1992,
3017,19,7483310030222572063,2358942823209227570,674,
3018,1,558295461303021371,6225618402873509322,472,
3019,4,7944710315175227503,4428847387504800261,565,
3020,10,6129248188672648677,1206263907420664398,1804,
3021,56,7068070111799116142,4702110785790784098,1416,
3022,63,8973160858714056350,8846898018879114042,725,
3023,21,6617929326911226179,2164388258062646368,2794,
3024,1,7501679445556381576,7737493098278130547,1882,
3025,75,6032241956293440581,863036066928107099,699,
3026,20,1985508398449365831,3030904639422117564,426,
3027,64,5215706783269445521,8747160695107420757,1298,
3028,34,7140565355762413216,2753231219762343727,1966,
3029,49,5281009497364944828,5971441439645360759,1761,
3030,37,1866088754165617914,4600150401993372134,2999,
3031,1,2646982865727861025,4312753548647883297,2163,
3032,84,360271392330267921,7529373119290547420,2065,
3033,15,7691003821318416653,4182380122388189792,740,
3034,44,2238658614882810156,7317284076017229283,1266,
3035,39,8965909752074851938,2487074508737327964,1144,
3036,77,3012036706796914275,5922757877158386533,1326,
3037,93,2333666933100508614,3356159058171394597,1202,
3038,96,5407357737640225175,2295990282944425428,2777,
3039,19,8755858743754875825,6136766075992510960,2061,
3040,83,3228540103424227201,6978140562584037651,1408,
3041,43,8033749085778600949,5100341677692508326,1575,
3042,33,3658787976683229097,5841802457575412185,1253,
3043,9,7467513494174842107,3840528838047399947,878,
3044,20,5464416990934517871,5388721129642077459,1952,
3045,83,8486216029191975501,769993880346815003,971,
3046,51,316893412915135640,4139306276163929624,1384,
3047,65,1579518121862045301,1508925751243184706,2914,
3048,69,6666510843801820347,8148100898664138642,832,
3049,82,8991257466270496947,7433049921259337448,2443,
3050,10,8094609145839010153,2218995331403285023,2011,
3051,88,2173449146495009414,5077200862273100441,2722,
3052,19,6075207439479131472,5292351725338220739,112,
3053,39,2119247154373347373,1574790564316441226,1404,
3054,8,4986124473145579680,1439895897512532364,788,
3055,7,1317053618087225940,1965448103675103420,942,
3056,40,8384443945293274418,8200436520174757329,2016,
3057,28,7864875629639311138,9079606836814929877,290,
3058,9,4557642075601138649,4734281654810167087,1636,
3059,1,5179308642660856997,8357345033645545895,350,
3060,14,8997552313957377943,4833066890943941636,2037,
3061,89,6628575392040770656,7182334701424518325,73,
3062,98,7792599365108520081,4338780836880260653,2307,
3063,44,3341384784163820561,2889431809519362396,471,
3064,54,4475348937791869673,5158949629048726272,155,
3065,9,1106346823906089906,5852813571553547517,269,
3066,28,4489640487396382528,7720513345348481361,1927,
3067,36,4570700189081417647,2096680896277557291,2857,
3068,80,1590210041754533469,9210250958551365837,1486,
3069,89,1642251847543479523,8030932526851887634,2517,
3070,48,846807548397118232,1078745189746628512,2299,
3071,67,8466726297209003401,7564650158620284415,847,
3072,32,6808907709311228572,3883497319104327240,2365,
3073,17,3243036208740067278,5727315658251004473,527,
3074,14,757806473397049216,4878348162053278922,1760,
3075,63,5100272289278884644,1579799188529249020,479,
3076,35,8794972379716571129,3640468240815046723,1161,
3077,26,5751501194906020789,485683613862481270,2691,
3078,0,186289608818804354,5188439487228300595,2227,
3079,89,8300949825825725733,5715792136420993686,2214,
3080,94,4383701307467969623,7976725694288685760,2902,
3081,48,9011112298747357388,4570567017915522545,1909,
3082,93,8229855514191387934,4834598333301747325,775,
3083,17,6905309123262156521,7360741715180506468,2430,
3084,97,1868702400174912039,535583498158664162,836,
3085,97,7878743823308566732,1802558164974350008,1695,
3086,49,3790457666223968431,5743272394217853729,1484,
3087,38,9178145308191593921,4682140885752918977,869,
3088,14,7995055468400123519,8812952582071404990,519,
3089,46,7929894801188775810,6837282388148263412,242,
3090,10,2185168479971136346,4367236979169682945,2119,
3091,26,6744782116583532069,1740541872594474563,2150,
3092,3,5421239272269130560,6222798415296361063,779,
3093,47,4745461038645167396,2581028758494769665,2657,
3094,76,3453339262307445383,4049516708373296994,1528,
3095,46,8046562407867059397,8440864018895416088,2738,
3096,52,3118534901246936393,6498405538990615668,1246,
3097,15,6054433179752880140,5702345428856140055,1093,
3098,61,3945140387959298890,7184766853723549729,2575,
3099,46,7519543932549924178,5776068048345243227,597,
3100,4,9185346877578573470,3847755970623587554,905,
3101,77,4418942829334656572,7869333732197122412,2199,
3102,52,4901969370900905096,4345391657873336873,1890,
3103,28,4652090322941578100,883418958000221016,1817,
3104,72,3117920005328141908,6778889934030393155,2806,
3105,86,8359856452432454430,3000791662460695626,2385,
3106,55,1326192106789010144,4236036506308567955,1139,
3107,8,2757590361797790691,7954502765997303463,1944,
3108,23,6827128540638852594,6745420416730357964,2062,
3109,46,6813106981693695070,784478932365177141,421,
3110,39,6089759107319986305,2794545499220984908,2743,
3111,90,3814828049652758996,3875187687770083240,370,
3112,4,4226792842570040886,8564178329291977546,112,
3113,43,821461662560055715,3891568948752109699,2824,
3114,61,2116805003892886509,5796102357267109210,1991,
3115,12,8223833866719133506,7192642120336745401,1339,
3116,81,4098948369529944135,8686244860243898212,2842,
3117,26,9076959424056040829,4419536301031300928,1760,
3118,98,9179375552179331875,9139835067233981231,2339,
3119,11,5616005329095353577,1604107786640260265,2583,
3120,48,4615395702921063603,6434705222419667678,2662,
3121,37,3010515811087409876,3476254551414169316,7,
3122,6,1075356842900406936,1629477729993223340,1527,
3123,69,768083653055259993,8497029885814060395,2351,
3124,12,2180413824519999935,8270912338039085660,2219,
3125,56,2810223339679517526,3476233648473754542,1804,
3126,74,2408306301068571138,5496342467399675117,2476,
3127,84,360111495691754867,5106049811317338027,2523,
3128,16,2996700576028005811,586923388671783821,2382,
3129,33,3830931717858529213,8317283656020737670,2387,
3130,67,5525321039744151047,4791837517897502941,995,
3131,58,6843223149459311269,2690563360984708670,381,
3132,51,855769435253092459,213046936948461369,1347,
3133,16,4392926170611711388,7825447597356969977,160,
3134,98,6082414011927031752,6387046402876654089,1097,
3135,7,2936239745696352704,6156728947318635719,374,
3136,35,9091997262824086402,8143595614122190472,1001,
3137,44,8424149127534138393,6632382792552755986,2941,
3138,73,929126103309446503,3812593689092003536,15,
3139,43,4348640137869784200,5215268556880301966,1686,
3140,6,7083310471919531809,8140642302736069192,314,
3141,48,3266033956296109841,1697952253853821995,740,
3142,94,1891794338668969345,7631812214203518969,28,
3143,45,1112734035804843251,6854725675633344596,1564,
3144,91,3469788402765385085,2958968184480750226,2849,
3145,28,2409337054080652390,6328592237033867883,10,
3146,38,2241255905864905162,3454615619906479339,573,
3147,78,2188161699343583966,5329305354338881679,723,
3148,19,1974467334562206195,4848927851763545668,1994,
3149,62,4174412503343776163,8362253012107026754,2020,
3150,43,5578978709912120479,1205876396134112390,461,
3151,94,2865699543134269418,3853824936124436490,2347,
3152,38,237768840322939104,8216718943158405424,2587,
3153,60,3666209926909483154,3977372344990160734,2745,
3154,5,6065802375208724833,4108341242537474034,126,
3155,75,4779438451346301780,8733853587943196783,925,
3156,45,8642072712645683185,8911208155174266648,257,
3157,13,3343691390709194388,8626394394179199286,1837,
3158,36,6698408487434598894,3800743573488802272,130,
3159,20,3236963096868157757,3361816065746754662,1541,
3160,98,5276878098330232151,3825754709752372449,2094,
3161,51,6962528400230848231,2606831213032527224,2202,
3162,89,1503150577186956638,6925311919381829151,1691,
3163,38,4026060237411362831,2999965650222919181,1040,
3164,56,9062492952282976206,8205834475803213157,2018,
3165,96,6166768357784670027,229642402624897967,2881,
3166,31,1429719420757005761,1487184189810230471,2000,
3167,33,2106998358096105387,3274179765137111459,655,
3168,62,7862989547459354863,8550908894120397163,1940,
3169,11,5494963094842167957,2930162281509032912,9,
3170,52,8163243291681936693,7609981555037942971,2076,
3171,6,3763387382809371195,8839463001397544933,2813,
3172,7,6296222503097623450,2151632312267254958,2136,
3173,67,2928885292542871747,4366201006019129643,34,
3174,12,3705402054202147605,5625566281935567649,495,
3175,24,8402839281300604512,67895851541635688,568,
3176,7,6499365132941029510,6916998155735547952,2962,
3177,90,6032805897303836829,2496856590149980293,2730,
3178,55,2932446439103419908,6041584853461632035,268,
3179,6,6429420042267824161,3584102504694919099,2005,
3180,0,1217641096929555647,2592264655456446874,996,
3181,92,7609238202570258303,4965053940189221991,735,
3182,82,1945362358026957258,5599315132745384672,1800,
3183,87,879997306078101802,6614745274023514545,977,
3184,93,2928830819844544878,449003199827393209,691,
3185,26,3889276649542741906,7650223359278906437,2670,
3186,95,4862875061138848612,155253150650770356,188,
3187,56,4770599372417885015,4169011699650078191,245,
3188,86,908228239701580886,5363902536843904118,1470,
3189,59,3039284357018794381,779982062107780843,1448,
3190,52,7719149338477830526,8364163135548065835,2689,
3191,68,5007388991895487625,8761506687954769491,542,
3192,80,5215734169176248257,8899761134872482709,177,
3193,4,5955530618021525709,3059774048558895488,291,
3194,33,2200123658042855270,2041717377718733630,1648,
3195,50,553986507237038728,7892536712080337206,1449,
3196,28,8895260522818463483,2769189021378592912,1774,
3197,39,8751315775804922324,8465033213422699093,1497,
3198,19,2292552971060655137,1761242391847039015,2534,
3199,37,6123325276424980746,6108419229054888912,369,
3200,6,525100040786346890,8644607316148960,1981,
3201,98,6271525065724210445,3246489323886606380,2524,
3202,22,4252653750089477504,8744795824141255640,420,
3203,34,5295267796429373839,6310467061234928095,2770,
3204,60,7444336550844705862,1381647660714872638,558,
3205,96,3910149503020105966,2196173929039497432,2247,
