id,student_id,sign_up_time,check_off_time,question
1766,41,2147320840933512939,4075016187729156797,1023,
1767,50,5930865302850273222,4740134574830405510,46,
1768,8,3197727682521287082,3707114485605208949,1564,
1769,69,3528591122433070145,749213292312476713,1042,
1770,13,2407034059983485919,210562583713205604,1804,
1771,37,4544946080803841745,2521060618872126294,1227,
1772,86,4056336605877184187,4452075554209977897,993,
1773,14,2424818522402385080,8610049316168686213,59,
1774,54,3328733322706193981,4784327441404359978,434,
1775,50,8412177505023222511,8937150889719526771,1929,
1776,78,443575514799335672,3367074323910944651,795,
1777,25,1664405548424696378,1122689959660279956,1369,
1778,62,2392282831210300612,3039206668037819723,1304,
1779,90,4720259481355905395,2162023034134907313,830,
1780,30,1046330309944928096,6419541475181545047,1267,
1781,33,6187351800687365131,4404856268357869031,1448,
1782,45,8830436505153743401,5300657313702014605,2366,
1783,51,2363883286683519576,3033350794237819560,496,
1784,73,532778685897218297,6347165876431624213,1011,
1785,4,1312227887995915746,5925613131067613393,114,
1786,54,1523176371385370485,828968315274769074,2272,
1787,23,400969888238846150,2123257320704277212,2561,
1788,12,2094601628357878222,6647634969502522813,127,
1789,76,457579608010654209,8070322505622803180,905,
1790,74,1029089543919710909,7748888978536563902,939,
1791,74,3524004933273138366,7488209438629300681,685,
1792,4,4281786460084139459,1854336444028092907,2919,
1793,84,6194443688344727908,511178908447859620,450,
1794,88,1266287528612434627,889123243239774020,745,
1795,76,7358387263627384300,8873248404101529560,1706,
1796,47,7823212042450520173,411575842595137568,872,
1797,87,678653007904415027,8135988012046762145,808,
1798,46,8809694284814845965,2238456772487997849,2006,
1799,63,2230122282323610578,673949751955814761,579,
1800,37,8478638537054547098,8783373742636378968,52,
1801,2,2909245360501047661,1017941113681648607,2975,
1802,58,5722757144043079226,7593215694364455788,54,
1803,21,2649542717706383057,1200600286092487985,2587,
1804,16,1289249692956001961,3696034223536044096,2624,
1805,69,8697734054022151427,3666455276214480555,394,
1806,48,1436073182739126230,2996155752332358787,1710,
1807,13,4501305897262336041,7711222879451962433,349,
1808,75,900835768695945745,8379530086172847668,134,
1809,27,5758377103873410663,2133718929702657274,223,
1810,21,8709404598783883763,8964755302505605411,1668,
1811,63,3130612923041159331,4836873338170019407,2944,
1812,15,194623959486782730,8113961894237153792,2785,
1813,29,9100487260757247734,1627372865816288374,1217,
1814,87,2003675841681900856,4057917217064115729,1281,
1815,3,9178733894441883870,8835907785567733414,2445,
1816,5,2230441289061015403,1987678228916076783,1660,
1817,93,4980706209838085025,5835731414424077203,989,
1818,30,7655632646648838507,3495048157167190961,334,
1819,54,1740168255901931449,6865901378259723397,2359,
1820,28,367735494059693840,8476407251249231081,1304,
1821,19,2436371401936659411,2422778432273302843,1941,
1822,25,8698407652510411210,3071489187202898287,2707,
1823,42,2506374452808487958,5414378203317706047,2599,
1824,4,272774874664105463,3280545251202312169,2983,
1825,97,7141974014619788249,2632692697389801079,157,
1826,15,2946181611346187565,3362616352958314011,1358,
1827,7,4790174157666277665,1138653251450839579,217,
1828,91,5381921068884985965,2428796165270962423,1138,
1829,31,1803014563660729249,1296437222341657772,1835,
1830,76,4427233353310053974,5390851733660635989,2025,
1831,73,919552738786833606,898428185215133281,1091,
1832,90,4363963191864552046,3946464423589988274,2206,
1833,96,7046140782434580527,4248906526968203386,484,
1834,88,4269706674521014960,8245661432505892345,2663,
1835,9,1694117884904588382,7854573704124127263,1071,
1836,89,6932002292338115299,3126069468483445098,2063,
1837,46,7660720907773486740,3846434297632487940,327,
1838,73,7957630750798455083,7455269517518248006,2106,
1839,66,2160623764216084811,4889712517395056658,790,
1840,58,140736243712036913,4596438625893737796,877,
1841,86,2382534971603543423,5009833463975877792,1087,
1842,6,3766400157645246854,1223203709900136856,2331,
1843,78,3202236419632590615,7437314970730027378,944,
1844,16,492630809350331783,1283342570018094157,381,
1845,83,7774039852073077665,8510528813356558582,757,
1846,25,4120782314550080257,2024209507136277500,103,
1847,46,4545471671229598141,4932628366530646595,1726,
1848,32,8979773250476623550,1185937757297153518,2506,
1849,36,1464471137628461443,3657035485463993222,1365,
1850,10,1856082978897820156,3250920676520516914,1110,
1851,97,7455392877001613592,8843755756771829491,696,
1852,85,6034647576854462886,6772564866274631781,1041,
1853,11,1845622626509976329,2276848999248764305,1181,
1854,10,869366885483682594,2991099565624238756,993,
1855,44,3694534209501182720,9163732019484467716,1287,
1856,70,557538131040526129,6968655461398811442,522,
1857,82,3221463272929249319,7645697789127472523,931,
1858,90,5030097023954287267,6566393355691631031,2311,
1859,73,9130169653531694068,5745104847140918361,1208,
1860,51,9011484031681132025,4061753166299725143,2021,
1861,67,8015177006330838283,8162601807682869901,1944,
1862,4,956245036282636350,7375383288635726069,2090,
1863,17,7154050231714925515,4026969789763729407,1385,
1864,39,7607264304256829661,9032525730098830042,2005,
1865,57,1943915863735348755,3214783446308551642,882,
1866,82,5255009709786301592,7506450917420072237,1296,
1867,22,4158325928468539492,2188130638008315739,1033,
1868,92,9071304215712204452,7788742394629336209,1260,
1869,92,5335272882398701504,6622830872552355737,986,
1870,23,6829649781879692487,8341785849479841135,1825,
1871,55,4110505829825210017,7999496943643915216,409,
1872,80,1663701322395070710,2493201715004898296,1048,
1873,28,1366643796127446795,5504731933293598746,1546,
1874,70,2670098788204812704,2952662831803402176,826,
1875,97,5011615296743523384,4935510141437708349,356,
1876,5,8571831298763703754,8149427373465271176,599,
1877,47,6967387606918089853,4358686946541776909,753,
1878,85,4888159614961287176,2815201319062373102,56,
1879,83,8429015070469899428,6189387607709097586,1569,
1880,29,1656152895048116647,3372356179482807021,471,
1881,88,3262716589180066387,6699452640038526690,88,
1882,88,7058863325034947630,7045296598099740971,926,
1883,86,6654436628623227770,3608865554429592927,638,
1884,84,9167350787758347506,959978076087287810,1623,
1885,90,847733189594292843,3477772182952010324,80,
1886,40,5101475732480814550,6926260835307588082,2757,
1887,27,272805866804796165,6779462191582000225,955,
1888,2,5288956882675825189,3137632252140840554,552,
1889,28,4238010318663945650,627605189760154252,1993,
1890,61,4174795218582914528,8021642790932984998,2589,
1891,1,1485754784181133967,6764316039109276457,1697,
1892,92,3307446893490995038,1760392534610860794,699,
1893,75,8550589347400076924,580584084996573837,1016,
1894,65,8007469949450376351,7399611687882455820,384,
1895,56,7776486734667591805,4810597128487817312,2290,
1896,98,7059384698738908652,2712695572162796900,2162,
1897,41,6140234479396719269,7831581698237383848,599,
1898,7,8416720198070156895,3361244698621900724,981,
1899,42,5412732017837223153,6875678222945190027,2432,
1900,54,4752409986484374461,2731566167184172400,1222,
1901,22,2048008787991164450,3088745855551129417,986,
1902,59,8991124272024671338,4426060311503773369,1849,
1903,48,4707564687015877063,1377794539647621391,1303,
1904,19,6727371312868719571,109143857181879159,2649,
1905,35,8090482507931067139,4993258705564348335,1226,
1906,18,9061887811262634732,7860872791446299812,1867,
1907,21,1283779814746842375,8698793543305518463,1530,
1908,72,5465834131232092827,8686797001197365449,969,
1909,0,7733304847604624696,4058213121111198014,2592,
1910,69,3861345358929251622,1616402408279142592,221,
1911,78,6749207220004175900,5070644965702137697,1820,
1912,59,3482554880658200872,8723295488453024606,1591,
1913,59,8641287016680660618,4346792696179704899,159,
1914,71,5348580369078235046,516179313205717322,2753,
1915,0,2574078243071397624,4911286024100095873,519,
1916,70,7765608888350243832,8732587578201671530,221,
1917,17,3993663010944244815,6063990128198973443,1887,
1918,82,2613703078131169390,4760588101494013496,2639,
1919,10,6124345876406934923,4865399156452498936,1824,
1920,78,5812223568055664118,1385046333008050825,475,
1921,92,3127994024764903080,7421936202636092913,1708,
1922,92,8471087576106211775,3919867369355905258,2008,
1923,97,4025003325573954600,2836902961332271089,1668,
1924,88,3805692699599346767,161596529085953037,1769,
1925,68,8112973918908207232,1578993978158243935,2697,
1926,71,6171434454703278973,8790561800258297718,474,
1927,69,3462950441662664979,7757187221888546758,1129,
1928,86,8212807640240294833,372044311734193388,2208,
1929,93,4061660347768525914,6053655719469983699,414,
1930,91,7753239744383537640,8723291682730529400,585,
1931,67,967448581208194151,3264920662944269658,1135,
1932,61,4558619126065054393,6377612765155381325,2414,
1933,52,2185345152633840042,4399957209179772524,984,
1934,71,5510882678354257918,1780159153600583216,2280,
1935,99,8729834337270695897,809033033938673048,1490,
1936,66,2844123839212007832,3146718823358827942,2864,
1937,7,6598785308643183319,5850978023714779407,743,
1938,80,2862305181578725989,1687970371691203393,2605,
1939,63,1889134272280073058,2171663543535446369,474,
1940,75,7453781351238108434,5524687207753563778,644,
1941,52,1742701705421803522,4825777755267303076,2674,
1942,45,8548857688358618624,2353212538012534917,2401,
1943,79,5646604911759874544,4473441195503511539,1780,
1944,65,2747109916532869831,2674900321666694802,2067,
1945,14,3582292163086396385,3191723670792479120,2619,
1946,27,7859863821775368511,9135438927308094572,2755,
1947,57,8589116417029550469,6054167927458074266,965,
1948,58,4208608106898311282,4827135224614730324,640,
1949,17,1437582490357680253,8432526243044412974,2442,
1950,32,1030248500371042528,5070077971190881280,884,
1951,14,4865412021879692877,8283327599106382214,2085,
1952,41,6193921759899502252,8452426781292231586,2448,
1953,89,6297045649913328599,2781432303277350908,1794,
1954,44,8627700112988793919,5724890485518314134,1567,
1955,40,704404253622801406,8744884447268664830,1944,
1956,78,4976031800454250704,1963712059493793459,831,
1957,60,172143207731750231,1680960613301340580,2307,
1958,59,6639679497353654975,5641543783099496982,1997,
1959,99,6090666210192647448,1792922291416716716,1789,
1960,78,2739163133048374608,1323894968192787510,2012,
1961,36,7050299586632253099,2453298121671517217,2045,
1962,25,2542131674096663865,7402290111795991832,2791,
1963,28,2164826199381091739,2301945202324350293,2280,
1964,15,2786849873094225089,8319725789708482685,2418,
1965,74,4880213065209116488,4923518752513955874,1301,
1966,30,5633536118169306620,1834015027523246769,1912,
1967,63,4161239421147677995,7769894557092713206,636,
1968,10,6737531728086309905,1116237083450130136,2218,
1969,63,2971419216883520503,4766219818647796264,1533,
1970,11,8156481871404726737,7168586062758806343,2016,
1971,71,165667326501345420,807001002442844008,2410,
1972,43,376559922489554559,3659614746060415663,2968,
1973,91,2780805663812097807,2356353943525424302,228,
1974,24,9126375335826119888,6392201464534673548,163,
1975,83,9123994029946005394,1361192786046057206,643,
1976,92,5805955543236479718,2455682405120776848,979,
1977,40,1541876143705638456,2177361995742315245,1724,
1978,74,5951942727956419120,6830689059217638465,1366,
1979,93,8820310401625981325,1206254250623172312,2698,
1980,44,3335464215942680470,4477626717903658807,639,
1981,51,1375706044021009908,1135566889382661088,1100,
1982,3,3749881693163419742,5489621974523414723,2858,
1983,59,6787824224245760064,29648687126487904,742,
1984,44,5828236744464766275,3460627038218017135,2721,
1985,51,8454858518937112970,9093167309860355470,1075,
1986,54,6515158300187834942,2116511264079563085,989,
1987,87,951937715402609123,8787113596988147887,2454,
1988,94,4875789839317756471,4472516754125985798,1523,
1989,59,8339217001174373329,2316423981636100791,1213,
1990,20,3236689373381331601,177313263001499454,785,
1991,84,1154852020302405204,3063133447570645180,1108,
1992,81,766082205803261902,5783681711625516708,1322,
1993,15,5190595868805711140,8530891775033705499,1008,
1994,4,8118014600933004065,826648774790055783,746,
1995,23,6799023045074182357,6514051926517864509,472,
1996,58,5435411458027025288,5410434321327198407,1755,
1997,41,4352643625140738329,925388814196557699,1466,
1998,95,120728788712931537,1525832327104526422,1258,
1999,90,1119114416971829104,3026166590950996580,1891,
2000,26,1135704094318289611,1192857492967404884,1446,
2001,96,1738366924617299533,2435004736145652831,1378,
2002,58,4777088144653157583,2992937898379347953,1331,
2003,89,2731820583052239880,8306151466904780796,55,
2004,98,5109067390096539168,3621133426539779947,414,
2005,75,6148285749391062399,153337328585870901,2648,
2006,19,4795714206863416164,3201193934352466898,438,
2007,60,24163749624898105,3455797980220742032,1302,
2008,61,1718068261500168204,1387330054991954519,1699,
2009,38,34217499057483154,4488853447082758490,991,
2010,65,3387876323433098424,201863282169152749,2928,
2011,98,828881384878283313,2393551683140645841,1510,
2012,28,1715962345062565062,8708640709451507489,56,
2013,34,2214428488886023122,3961751655980454750,1939,
2014,79,4576238581684297981,4109605798295164341,2866,
2015,49,6625141173324444458,2302161885457938338,2478,
2016,34,1955397986275683365,624451653888615168,1505,
2017,29,8316599371953524349,827078932173411402,937,
2018,19,3729160442676511881,232895412246473861,2768,
2019,80,3335994303149091424,5821108749259351498,2944,
2020,18,8474832576061657124,7001413967687336652,2451,
2021,99,2568058357719702598,4344942221259824227,2421,
2022,92,366374170978795759,2008448741757133207,1213,
2023,49,7564254672238206968,5616229916388668728,2026,
2024,50,3622129207269800417,1861023599755642717,2410,
2025,15,528284720565470400,1137039225614095290,1612,
2026,25,2534319238620027061,2464495926540405167,642,
2027,60,7853812952249828231,6735512861064182484,2836,
2028,55,4146763824255245677,4666658757399080655,987,
2029,37,1279766158557123146,5633513720740411913,2623,
2030,30,5441516605348319972,5778528705724270800,401,
2031,97,1926535380805698943,3344536552250788646,1699,
2032,89,7478620504123168637,7165899654387746871,1195,
2033,81,1622465779967909279,7035744412304830260,161,
2034,54,6714610895233299420,5104179740789042246,1664,
2035,47,6895229737143488892,8219680395803353489,2231,
2036,28,5864399342846895269,8853623903930798277,1060,
2037,51,4617363621826852469,8037215226533015132,698,
2038,36,4316658149683727684,8573822429443188261,1866,
2039,78,6493132275995740347,8684525394353111908,1844,
2040,47,5790221894587866308,3257479167869186046,2511,
2041,41,5288506509996622017,9165576600148818347,2558,
2042,0,7353366394795278360,6526715590993188109,940,
2043,66,3897577650746209127,4561181629536535628,1236,
2044,31,2129263659234954963,8125242922349083249,474,
2045,86,6926362999591485536,745003604545433995,629,
2046,99,8504228838579431271,8896105339606220009,2681,
2047,13,2328073187140751727,6797014734805052940,2567,
2048,32,8893503114462643842,2400644678782761279,464,
2049,60,7255443742301885582,1935565841126040271,1415,
2050,93,5452189949264787394,4481705028623017499,2999,
2051,46,3308460584544443901,2286061242824887322,1523,
2052,22,1807206834727080767,4845120135790180075,1422,
2053,13,1677539138727023401,6182820157308948225,1323,
2054,10,1828754564738039940,1407555857538023542,1953,
2055,83,267323816909156597,2693570313992171597,2954,
2056,66,8383113446284810082,2344838849310048590,1001,
2057,78,6831771241292130698,7041296942810888893,2234,
2058,55,8293067325002052667,7206592344796006278,83,
2059,87,2404996950594864425,5108265464199820384,208,
2060,36,4335685423524144676,1246506948953971538,2052,
2061,24,8082616254056669470,3779368348996635839,302,
2062,44,4233000748274059179,3870018319552655145,2716,
2063,37,5144065281514278358,2518621483070971803,1861,
2064,54,6845961389250925185,5712217376017036384,1959,
2065,62,761982472061200514,3533839435861284801,2144,
2066,11,6273045750707789500,6854376221100169260,1880,
2067,35,4215597744724623545,3908217648494388082,1593,
2068,11,7176964435833713084,6419177970870142512,808,
2069,58,4645213384757815655,6661502081546547590,1026,
2070,11,6634684933244993034,2848375532570663104,1116,
2071,36,1986048143223960879,3205955162043463609,1248,
2072,38,4132006036174616135,611950095115643277,2898,
2073,67,8551605742514677885,6970651509173829793,1397,
2074,97,652025556554776413,2685983773715870206,847,
2075,67,2248053818200711444,6352343064661013426,1597,
2076,33,1926950106957622896,1544580549784937685,2203,
2077,84,3990253963891004493,5319971625148396911,1626,
2078,76,8083078074973081653,2649227412859908599,2205,
2079,33,948435143396821114,5684380357454154863,268,
2080,34,8702159789560460385,5099767090870383302,872,
2081,18,2168879789894423989,673525149114028844,542,
2082,89,4070137788232546705,5476474103244601533,1354,
2083,23,8181198330621370924,6239802740424099261,2450,
2084,56,1150713716988531094,7122173741605769150,426,
2085,61,3636881934402093390,8852555166983296322,1905,
2086,58,1373742269611401522,491186497640356791,73,
2087,16,1758057237345177156,3421219044837286727,244,
2088,26,4095064053574124538,6977836576733480847,115,
2089,68,5678598531157164103,1166934116885964537,1890,
2090,90,2159791039494596298,7934238022978796737,648,
2091,17,2776946413413574428,593588841558351130,2121,
2092,6,1692279635680157376,3084300493869700374,2407,
2093,98,267016827986282969,3827012019144101413,1434,
2094,4,5661743257980805989,4012535363714668558,1068,
2095,8,777050425313508868,5399045825298141615,2345,
2096,28,7451929832593530912,1881355499313030007,567,
2097,51,5625745637278695464,472531236331548385,1989,
2098,94,7200786510828226121,4241408837219321788,2131,
2099,5,6118855257856062775,3458092752619323078,1504,
2100,31,3316995174335183960,8117828621226404142,1081,
2101,15,1201922944563391299,8495513981947663575,1593,
2102,92,4348710299330363037,9119044411539486020,154,
2103,57,5481606743785765019,1771287495229670413,2457,
2104,83,8574982335173685246,365039769225316746,1982,
2105,58,4937019804816589109,5427661601989207232,1602,
2106,92,8444458925271687615,8440971058859502187,2722,
2107,80,5227099059471340231,4906609508341319044,722,
2108,43,296773002676593522,5532429548612405747,515,
2109,20,2515536972499245261,96973383728741202,302,
2110,58,6229847411360884457,6967288187195836223,1675,
2111,37,3769939153142938402,3594837928437200390,2015,
2112,77,3578710231841861166,2237315127911499840,1585,
2113,35,3276616498281125851,291286289267267124,568,
2114,63,1501597187762006379,7888717206526691170,1123,
2115,20,821753459008373022,5444941467693359499,1596,
2116,16,7746749908298371053,2689453508331673100,1564,
2117,12,8001819103332386155,7520350777479359411,826,
2118,89,2465709894602344371,6626431568520061564,1520,
2119,14,4435425803853789749,3794026372384364899,1020,
2120,80,1465901421299177397,7093829474531826962,1990,
2121,94,5795038766607496784,5897362177994586751,2367,
2122,68,4848969362739229756,7263094553632470229,1262,
2123,5,7321909806277001158,1788096258821359403,64,
2124,87,1408384424004031869,5442704659012199263,2066,
2125,88,5783722068769979820,1527136898271742925,987,
2126,99,6721923030230022727,1058683629127834666,2373,
2127,62,4594318383545958263,6675375366515467698,2776,
2128,0,4350685747819999984,447400296086736909,1063,
2129,98,764443727910401899,2805295419838128935,567,
2130,3,709067454253338279,8948162001619468962,1613,
2131,70,7189291396801433761,8768242390194580624,1423,
2132,40,4534216630849692409,4027110964376319785,2109,
2133,81,868443470640231595,4024455241678957089,1410,
2134,60,136620836270682676,593368611169936461,1689,
2135,46,98513782999539536,2241480435869475903,219,
2136,21,4102841132758622598,8082772002661671428,1487,
2137,80,3013057280511371088,7331278643905330738,1693,
2138,76,7725434371858527606,877183165150752862,2538,
2139,44,242962059566302650,1227987617643169667,89,
2140,97,1663335708641374901,1025731734257323661,1601,
2141,32,8813102423635347303,1886740367786231875,27,
2142,69,4790584703835511964,8025040911764018674,241,
2143,15,7051622055271668839,5172342680631912600,800,
2144,31,4171588248452196341,7032123501120156326,401,
2145,48,8433211824606289674,1240260418426346262,789,
2146,50,322530638594386681,9185387626140797857,2792,
2147,42,3613119923429840021,3810255529224443750,571,
2148,28,9029175610471077434,7634344093762111467,2335,
2149,22,5140019080631658487,7810487494548323331,2284,
2150,28,1856687566604932087,231185312603720158,7,
2151,23,2620548323055665531,1857503089840712878,2270,
2152,64,720708119821983255,8597814700588723542,2420,
2153,95,4415416259071524184,8786592604846241442,1660,
2154,29,769975430968911280,696840180776496421,2440,
2155,25,8536137169136838001,6279093280258871184,1784,
2156,10,7076208686562379169,1149151367178096324,1531,
2157,27,6261046410047275306,1328249286075994990,2311,
2158,41,9007552195193008027,4592738794364656311,1715,
2159,18,6263881179289498851,7415171950622137741,1681,
2160,19,4506822218028158884,4667492145043503614,1803,
2161,3,5972611732071848513,7176285086015341609,187,
2162,4,6220973047084864052,4804743086664431077,126,
2163,45,2088527460071970981,3055456266547705226,1063,
2164,25,5088687549563694619,680859473650417921,1052,
2165,96,7584122548261966665,4335172488983644171,2840,
2166,89,933068861474286953,8984876291019603369,508,
2167,24,7475568193177224898,6531965277850686133,2562,
2168,30,3162550501597269132,7552170276684611300,2817,
2169,60,5886788833798145830,4239345909949028122,1853,
2170,16,4393308131284326849,5464397989098222574,2273,
2171,39,1603951796644257182,1684386842085165158,2863,
2172,98,316393659692646647,5682167204459361437,2302,
2173,31,3105577700875551067,1726284762964579400,2472,
2174,59,8820082914697476358,4419838418462378164,737,
2175,2,159388844713687069,1563576996799667524,345,
2176,28,6465392693270963036,3361540788854765137,2892,
2177,10,3746741741707827050,2556191653008236015,918,
2178,66,5715294385672596238,7509164991060994691,2329,
2179,15,793200494437712389,7960030546823439614,2770,
2180,87,2053077536207847288,1398980962959491116,2902,
2181,13,5538262509894265386,5267298193309733804,516,
2182,98,5591547241993950879,7515278776431179548,1214,
2183,37,9180484120064366905,1668326806736343876,856,
2184,76,8407642695244231465,1996757161301070637,2055,
2185,90,1207035286550125105,9107853117053910383,73,
2186,76,7406409548926987790,339086176962041510,1650,
2187,12,4670340088588182391,700190520272711710,31,
2188,26,6041146867976623827,2061376610028296082,2553,
2189,21,3699763208087898331,1414267403611303427,396,
2190,58,8464956524140968359,3973357959748270330,2768,
2191,14,8557925070323383740,1592201262314171051,1200,
2192,8,633028686211969663,4589945825538654349,2495,
2193,32,7267772290180732499,2303741177575394811,725,
2194,8,7394061778033479217,2305239416333170930,1472,
2195,16,7130458322219356406,4241372871257357006,2670,
2196,16,6266653825340270190,1158274004234952827,2458,
2197,19,3177306907999216951,682626333401614519,1729,
2198,83,1501545780483589349,248043769790774837,487,
2199,64,3906202244236898496,128403049689401550,1107,
2200,37,7432907565625786574,2610451135958535082,2279,
2201,53,97085996367858838,9051910981727564408,1763,
2202,24,306654754981570975,7653182085128325892,2064,
2203,63,5294569982371376675,3578322465345906608,2941,
2204,39,7582183776553930434,2574415787911290081,328,
2205,25,5113824924952528707,7227915115631691381,2024,
2206,66,8411661907969384694,5096489631407856733,1723,
2207,96,1185559124865348791,2365043895251511690,791,
2208,58,1095089707250182486,457654599646935479,702,
2209,27,3477541529895791158,8285277648847112367,1753,
2210,51,897082262286485925,4766469941423721694,324,
2211,40,4404424249071462984,5149713910820750396,517,
2212,39,5061808170024422828,399967245223898005,1400,
2213,79,3989899715942898383,1122349377562280254,2520,
2214,72,1434088336535983444,5676938031535468520,2869,
2215,65,33013537388992241,7532449550675524223,2481,
2216,83,3056501122629325690,5204309571330857632,454,
2217,13,1179843029805818300,5558625288393691760,1052,
2218,10,6743801964503295963,9024712654141906300,1973,
2219,16,5174775813961417989,192482843333815268,588,
2220,31,1949702001854105488,3046698483650252114,2136,
2221,75,119579023372551959,4941431651092509397,560,
2222,31,6638877301437593718,21318121241754850,175,
2223,22,1483196884214990923,1223657264311552415,1491,
2224,82,934194053961470190,4736106079767997454,1118,
2225,1,54610870821052241,2087726576642588701,2578,
2226,9,1742170525697693653,3419349728298273096,424,
2227,58,6542370106840426442,9186117509995722368,965,
2228,62,5604884139475421363,5414541699404909013,2492,
2229,71,2912682675212253553,7069691301648935641,2425,
2230,56,8958750611133796111,3845146040425911285,83,
2231,75,6422596863840742170,3173442203715895097,2680,
2232,58,6925210704166476573,8838354070637872053,435,
2233,49,7031869710583651337,1417924447853226647,1882,
2234,89,4736112765831722647,2447635097161948305,814,
2235,29,423571719546516496,8458923365494042715,2866,
2236,23,5707713262887687163,8994983322199195311,1178,
2237,60,7273746732192136867,2489519560640184139,1051,
2238,83,8648889334357070812,5652931816567501908,1422,
2239,12,9134838101643673121,6068793248911171045,992,
2240,12,3630459169221476523,2471446642833384127,2444,
2241,14,6217773842588362378,3769145935347732352,2169,
2242,12,8844976618715394155,3105333359997277936,2722,
2243,58,6945550116697891396,2620140887879302461,156,
2244,2,4230961309219881533,7676000062840687169,294,
2245,33,920732278365039117,1099071307913246975,1602,
2246,5,6417628010523575594,7040542927620816849,1343,
2247,81,1862622538559499165,5260876037171534697,960,
2248,96,3527900348013989646,7358063003480486322,1213,
2249,65,7646279558947572,1523152709887910671,630,
2250,91,6899781951673522361,29335804056626782,1476,
2251,94,5018257509040321337,3930383445787485471,1942,
2252,45,8967227141690443618,2712390463744338147,896,
2253,96,3483121314794796404,6799348909339883574,2405,
2254,93,5117618572574810216,4169095889900182041,2032,
2255,67,2436174522985776780,4090937157410613899,2241,
2256,66,6130011314893325560,618565837825403152,2327,
2257,90,4365475703084971714,5666127028181955429,2334,
2258,82,5368259043970318101,3877186926831612471,2695,
2259,33,8576735318501418913,1774507432039139924,2190,
2260,20,4199398258030868448,2220903244739667753,974,
2261,64,3527812251990921240,687107874690437649,977,
2262,10,6227246406071036396,2963921344047852439,1144,
2263,83,3814400698584942964,2671794202433944518,80,
2264,95,3811634766433408138,7784396225039883240,1856,
2265,78,6725989676708077766,5505266073935942831,1806,
2266,16,1137495264543644723,2578770185852093815,1456,
2267,47,2439067915403930101,2361675504625650339,1128,
2268,14,9071478525186933339,4978049144109684338,1098,
2269,4,6907987470485506629,885251109336153090,2250,
2270,33,4852894018823759796,8885436433203633225,709,
2271,50,5381718749388048646,5777617518261844044,84,
2272,91,5533909481281653492,4143288185442954055,2178,
2273,53,5446488906617740365,5257461172417761945,1057,
2274,20,2352401587370048366,5386881763813727852,723,
2275,59,1674703493329772074,9054488759876226057,2453,
2276,8,363741222524728536,5010353892379990185,605,
2277,33,4156204933003991639,5741640572048555879,1156,
2278,50,8074470159434537209,2038024862742417455,508,
2279,53,8205704103483153802,1928651046315635068,2555,
2280,7,972071971536529712,2022947640626485577,2196,
2281,14,105068420690126655,6388812491405206397,1388,
2282,99,6944134303116219573,4118760931214783078,104,
2283,77,5459854300651327634,6652972000274276821,873,
2284,1,5624972631873193027,1374801630576122007,1509,
2285,74,5066140942893835343,3546995064866627663,51,
2286,77,6596392961794243821,6313109422122434347,591,
2287,68,1386453975662261204,7894445216770767858,1132,
2288,33,2453115412442381220,6679216300471639899,1185,
2289,34,4853586461058939034,8201881195742248190,2930,
2290,55,2447143261180034423,5875343847159968271,485,
2291,97,1750176227273144858,6495974469274247664,448,
2292,0,7524494002776466583,7886578934051465355,759,
2293,8,4955004221630840206,4904238436367590461,2549,
2294,94,5696794360818557257,6843182242773035737,986,
2295,48,6157085125498031755,4962168057994745933,1955,
2296,13,6957126958333905128,6583105086171117726,1717,
2297,88,1287506157013168512,8098289910906834820,2942,
2298,35,6730044168517167619,5589615794153917167,1857,
2299,43,1838742956747429502,3876143997065015633,2601,
2300,62,5362184689311400797,4366031883749802515,448,
2301,88,9005013793826674376,5094019358882459414,2750,
2302,14,8799739573098797830,130661133631280724,2907,
2303,12,7245594086825931919,1208188894399053860,1640,
2304,12,7053195583360790246,4217348115824741794,1780,
2305,88,5295847072168442680,8554791769544833696,373,
2306,1,293934618918621743,4357371384838027484,1352,
2307,4,4636284819846268160,8637693358868053343,2546,
2308,27,6323239509148156630,4905706550852983712,1384,
2309,56,8803411966127657171,3295167507867570064,1251,
2310,69,3551170745004594454,8520325646508590286,2640,
2311,38,3316789232074807234,3425100481486054215,851,
2312,97,6991985095055923585,9191490380351928658,2998,
2313,51,4405095083192669761,1270296778652635410,2366,
2314,79,8230852703780639211,4170002640498555012,2335,
2315,74,5684763976709594276,8274342550807305818,1185,
2316,16,840098265881194652,2684623217772095906,1868,
2317,42,2461937909992275923,4607555622030186975,1054,
2318,27,431449026505104173,5212223676893991858,2176,
2319,90,7467843846601607475,3324691403450647637,2177,
2320,72,6583641333316942867,3952005938832848527,423,
2321,5,8593527426441445674,3218852399408076788,911,
2322,93,8596999279678625853,6042881567918372053,680,
2323,3,2784379693118813120,6899100096088178995,824,
2324,21,7453746918614440528,5465722697686299863,569,
2325,18,5825195734555345602,3684218155760092546,2871,
2326,36,3115264364466872733,4293896419101579733,285,
2327,95,7443494128561500647,447663698585341579,1517,
2328,81,5779836270166317538,319320954386897386,184,
2329,74,7205486548929219592,3325728259696926368,1250,
2330,83,2288352227256494123,7770151131198174694,1102,
2331,20,2747059570606563680,3096997936306938694,1877,
2332,23,2469043903894870369,5599359595829051347,1004,
2333,35,2162273332652741753,215376464733270387,327,
2334,82,4142712768945089636,7377752771799445232,300,
2335,42,8284566219044648510,1838855018258126436,1320,
2336,88,8975007601022562421,7156174526369245784,1019,
2337,30,8287001261641881719,6649773300953062875,1587,
